title,info,links,timestamp,status,rating,comment,tags
美丽人生,imdb:tt0118799 year:1997 director:罗伯托·贝尼尼,https://neodb.social/movie/5rMGwfiJkuMTmkLEID5uYh https://movie.douban.com/subject/1292063/ https://www.imdb.com/title/tt0118799/ https://www.themoviedb.org/movie/637 https://minreol.dk/movie/61FE9G6gxN74HFI7UVReL6 https://www.wikidata.org/wiki/Q19355,2022-02-18T16:00:00+00:00,complete,10,全班一起看的，感谢历史老师（虽然被同学给剧透光了,
百万英镑,imdb:tt0046072 year:1954 director:罗纳德·尼姆,https://neodb.social/movie/27MVbLkD7Rj0kaeK5NNAC3 https://movie.douban.com/subject/1304374/ https://www.imdb.com/title/tt0046072/ https://www.themoviedb.org/movie/34000 https://www.wikidata.org/wiki/Q490300,2022-07-02T16:00:00+00:00,complete,8,英语课,
惊天魔盗团2,imdb:tt3110958 year:2016 director:/person/7SJY4Z2FVup5U5YxFbXb27,https://neodb.social/movie/7aXtqaA4yxXqyQa8WQqvUG https://movie.douban.com/subject/25662337/ https://www.imdb.com/title/tt3110958/ https://www.themoviedb.org/movie/291805 https://bridge.neodb.net/catalog/movie/imdbId-tt3110958 https://www.wikidata.org/wiki/Q18703028,2022-07-24T16:00:00+00:00,complete,6,"还不错
集训放的，感谢castle",
大鱼海棠,imdb:tt1920885 year:2016 director:梁旋/张春,https://neodb.social/movie/0G0lGYudHWXsLflicUIaKK https://movie.douban.com/subject/5045678/ https://bgm.tv/subject/14830 https://www.imdb.com/title/tt1920885/ https://www.themoviedb.org/movie/271706 https://www.wikidata.org/wiki/Q10938623,2022-07-29T16:00:00+00:00,complete,8,"7月30日和妹妹一起看完
湫这个人物真的一言难尽",
盗梦空间,imdb:tt1375666 year:2010 director:/person/3PpyzImkStfrJ35JV9FE5Y,https://neodb.social/movie/0OsXZTIt1UOOveQi3UXBil https://movie.douban.com/subject/3541415/ https://www.themoviedb.org/movie/27205 https://eggplant.place/movie/3PBlrkAx1R59MibJo0LpHR https://minreol.dk/movie/4s3AHbDpKnUFxIbFh7jHa0 https://www.imdb.com/title/tt1375666/ https://bridge.neodb.net/catalog/movie/imdbId-tt1375666 https://www.wikidata.org/wiki/Q25188,2022-08-08T16:00:00+00:00,complete,10,"之前在家和妹妹看了一半，在castle这里看完了
好喜欢女主的颜",
心灵想要大声呼喊,imdb:tt4489416 year:2015 director:/person/1KVL5jABSeZZkXJY2musYh,https://neodb.social/movie/2BAZKDoUzFFq5I5Pjk5ZNG https://movie.douban.com/subject/25975249/ https://bgm.tv/subject/119344 https://www.imdb.com/title/tt4489416/ https://www.themoviedb.org/movie/364111 https://www.wikidata.org/wiki/Q19263748,2022-08-16T16:00:00+00:00,wishlist,,,
入殓师,imdb:tt1069238 year:2008 director:/person/5glKnH7kBeuQ2QYLyYQFwG,https://neodb.social/movie/2G4L7gQHoNsr2ebKb1BhXC https://www.themoviedb.org/movie/16804 https://www.imdb.com/title/tt1069238/ https://www.wikidata.org/wiki/Q1044598 https://movie.douban.com/subject/2149806/ https://bgm.tv/subject/25368,2022-08-26T16:00:00+00:00,wishlist,,,
让子弹飞,imdb:tt1533117 year:2010 director:姜文,https://neodb.social/movie/3W1p0hQhFGBgOYN4o0E3cT https://movie.douban.com/subject/3742360/ https://www.themoviedb.org/movie/51533 https://www.imdb.com/title/tt1533117/ https://www.wikidata.org/wiki/Q2633399,2022-08-29T16:00:00+00:00,wishlist,,,
飞屋环游记,imdb:tt1049413 year:2009 director:彼特·道格特//person/6uxGduXBQ0TFRs9cmEEYUw,https://neodb.social/movie/5OUR2KsP8z4YqXfPvxG9Y4 https://movie.douban.com/subject/2129039/ https://www.themoviedb.org/movie/14160 https://minreol.dk/movie/5f5WYAUaDukqHYVp1dQt14 https://bgm.tv/subject/11602 https://www.imdb.com/title/tt1049413/ https://bridge.neodb.net/catalog/movie/imdbId-tt1049413 https://www.wikidata.org/wiki/Q174811,2022-08-29T16:00:00+00:00,wishlist,,,
隐入尘烟,imdb:tt17097088 year:2022 director:李睿珺,https://neodb.social/movie/2Jrc8FPK6jUBS5NRDWwZtV https://movie.douban.com/subject/35131346/ https://www.themoviedb.org/movie/928720 https://www.wikidata.org/wiki/Q110655548 https://www.imdb.com/title/tt17097088/,2022-08-29T16:00:00+00:00,wishlist,,,
花束般的恋爱,imdb:tt11219254 year:2021 director:土井裕泰,https://neodb.social/movie/3NsQG93ZdXjJxpJb6odN0o https://bgm.tv/subject/328957 https://movie.douban.com/subject/34874432/ https://www.imdb.com/title/tt11219254/ https://www.themoviedb.org/movie/695932 https://www.wikidata.org/wiki/Q85883356,2022-09-04T16:00:00+00:00,wishlist,,,
焦裕禄,imdb:tt0470385 year:1990 director:王冀邢,https://neodb.social/movie/5GSE05lhEAWdaQ14bg4Wyp https://www.themoviedb.org/movie/284560 https://movie.douban.com/subject/1439400/ https://www.imdb.com/title/tt0470385/ https://www.wikidata.org/wiki/Q21646552,2022-10-12T16:00:00+00:00,complete,8,"谢谢宝宝。
承认看的时候一直在分神",
大卫·科波菲尔,imdb:tt0238768 year:2000 director:彼得·梅达克,https://neodb.social/movie/3JnHB0yaMtrOh1c2myeNNW https://movie.douban.com/subject/2046293/ https://www.themoviedb.org/movie/141640 https://www.wikidata.org/wiki/Q5232563 https://www.imdb.com/title/tt0238768/,2022-10-14T16:00:00+00:00,complete,6,"谢谢宝宝。
看的不怎么认真",
千年女优,imdb:tt0291350 year:2001 director:/person/2HE5UgVFHm1QnPsZEUbHFJ,https://neodb.social/movie/6jvwnE7AseHXcADIrrqbQi https://www.themoviedb.org/movie/33320 https://movie.douban.com/subject/1307394/ https://www.imdb.com/title/tt0291350/ https://bgm.tv/subject/840 https://eggplant.place/movie/2cXRpyOkbET7gzq6LWJHKe https://www.wikidata.org/wiki/Q939736 https://bridge.neodb.net/catalog/movie/imdbId-tt0291350,2022-12-26T16:00:00+00:00,wishlist,,,
肖申克的救赎,imdb:tt0111161 year:1994 director:/person/6cxwqKRLOafmlVzqtvqeEC,https://neodb.social/movie/6SAqdyMEu3kGepBN0mHZAr https://www.imdb.com/title/tt0111161/ https://movie.douban.com/subject/1292052/ https://minreol.dk/movie/16NodfkVE5fjURwZULHKSa https://eggplant.place/movie/2chZtMWVGLJVgf9xg9sVYE https://www.themoviedb.org/movie/278 https://www.wikidata.org/wiki/Q172241 https://bridge.neodb.net/catalog/movie/imdbId-tt0111161,2023-02-26T16:00:00+00:00,wishlist,,,
何以为家,imdb:tt8267604 year:2018 director:/person/794appOKO5i0oKvRJoTrvr,https://neodb.social/movie/5SfUpBL7Ep6RIIa7TQBmtT https://www.imdb.com/title/tt8267604/ https://www.themoviedb.org/movie/517814 https://www.wikidata.org/wiki/Q51803319 https://movie.douban.com/subject/30170448/ https://bridge.neodb.net/catalog/movie/imdbId-tt8267604,2023-02-26T16:00:00+00:00,wishlist,,,
铃芽户缔,imdb:tt16428256 year:2022 director:/person/389Zo9NZuJjSZT7koGKFcF,https://neodb.social/movie/4JVspcTxu4MPhpPpSQCivw https://eggplant.place/movie/0mUWFcfbM9eubh15afvgmL https://bgm.tv/subject/362577 https://movie.douban.com/subject/35371261/ https://www.themoviedb.org/movie/916224 https://bridge.neodb.net/catalog/movie/imdbId-tt16428256 https://www.imdb.com/title/tt16428256/ https://anilist.co/anime/142770 https://www.wikidata.org/wiki/Q110126272,2023-04-01T16:00:00+00:00,complete,8,,
俄罗斯方块,imdb:tt12758060 year:2023 director:/person/0ieCT3mZclxVmsXU0MnROY,https://neodb.social/movie/6HXNhoodf0SR9gB1DR4brZ https://eggplant.place/movie/1PgEfciQjPHKkXEhzlraUa https://movie.douban.com/subject/26087471/ https://www.themoviedb.org/movie/726759 https://www.wikidata.org/wiki/Q104044312 https://bridge.neodb.net/catalog/movie/imdbId-tt12758060 https://www.imdb.com/title/tt12758060/,2023-04-04T16:00:00+00:00,wishlist,,,
芬奇,imdb:tt3420504 year:2021 director:/person/31kFpKkXaM8koFwqaNVimk,https://neodb.social/movie/3TsObdZyDbLC36WYU7wgxA https://www.imdb.com/title/tt3420504/ https://movie.douban.com/subject/26897885/ https://www.themoviedb.org/movie/522402 https://bridge.neodb.net/catalog/movie/imdbId-tt3420504 https://www.wikidata.org/wiki/Q55605492,2023-04-07T16:00:00+00:00,complete,6,英语课，谢谢小丽,
七磅,imdb:tt0814314 year:2008 director:加布里埃莱·穆奇诺,https://neodb.social/movie/3ncFaPVAtNbO2XhM0sWdk2 https://www.imdb.com/title/tt0814314/ https://movie.douban.com/subject/2969282/ https://www.themoviedb.org/movie/11321 https://minreol.dk/movie/6yGBj2XCSYAZwHWfW7uHpy https://www.wikidata.org/wiki/Q635924,2023-04-13T16:00:00+00:00,wishlist,,,
,imdb:tt26007176 year:2023,https://neodb.social/movie/0ahGgBuN8ClGcZTRP5RQhw https://www.imdb.com/title/tt26007176/ https://www.themoviedb.org/movie/1082322,2023-05-13T16:00:00+00:00,complete,10,五星鼓励,
小偷家族,imdb:tt8075192 year:2018 director:/person/6T7PS7lUxUsbwuRi3K8Oj0,https://neodb.social/movie/5TTX7VfN4GHX4HbwLILNpq https://movie.douban.com/subject/27622447/ https://www.themoviedb.org/movie/505192 https://www.wikidata.org/wiki/Q48765577 https://bgm.tv/subject/246700 https://www.imdb.com/title/tt8075192/,2023-05-18T16:00:00+00:00,wishlist,,,
蜘蛛侠：纵横宇宙,imdb:tt9362722 year:2023 director:/person/0EeuNMqgzNoWVyh3XSlZs1//person/65KqovxRMqX2EPajG43wVH//person/3vBBFnpqBGyAxhyiOMWKEi,https://neodb.social/movie/6TvJKU2rJ5SoJSeTLwdDdv https://eggplant.place/movie/5DiIyPd2VhGESymPKGQ1GG https://minreol.dk/movie/5CahxGr5TupAXRdhMLqUYs https://www.imdb.com/title/tt9362722/ https://movie.douban.com/subject/30391186/ https://bgm.tv/subject/282413 https://neodb.kevga.de/movie/4GkPsTJy32fvVWvdit20mx https://www.themoviedb.org/movie/569094 https://bridge.neodb.net/catalog/movie/imdbId-tt9362722 https://www.wikidata.org/wiki/Q76448600,2023-06-09T16:00:00+00:00,complete,10,,
蜘蛛侠：纵横宇宙(下),imdb:tt16360004 year:2027 director:/person/6NOOxQ6N0LQZgTdecAkfAW//person/65KqovxRMqX2EPajG43wVH,https://neodb.social/movie/5PNSxUqF9z5WLFhI1Eqyy1 https://www.imdb.com/title/tt16360004/ https://www.themoviedb.org/movie/911916 https://www.wikidata.org/wiki/Q110152284 https://movie.douban.com/subject/35715647/ https://bridge.neodb.net/catalog/movie/imdbId-tt16360004,2023-06-10T16:00:00+00:00,wishlist,,,
新世纪福音战士剧场版：Air/真心为你,imdb:tt0169858 year:1997 director:/person/649Zjh3YCEr9b1oMoENZhp//person/3GcnYnng1vLVNIEBz0kkCs,https://neodb.social/movie/4h8SqKxaMXdKF1ADrLeygX https://eggplant.place/movie/5In0VgZHgpg9JrR87JRBxY https://www.themoviedb.org/movie/18491 https://www.imdb.com/title/tt0169858/ https://movie.douban.com/subject/1308892/ https://bgm.tv/subject/6049 https://www.wikidata.org/wiki/Q1151814 https://bridge.neodb.net/catalog/movie/imdbId-tt0169858,2023-06-12T16:00:00+00:00,complete,10,,
再次出发之纽约遇见你,imdb:tt1980929 year:2013 director:/person/1UK4sSZQJBpOs7JFIHgs1i,https://neodb.social/movie/0Be3lmvC8txIqJPqKZTOWm https://www.imdb.com/title/tt1980929/ https://www.themoviedb.org/movie/198277 https://movie.douban.com/subject/6874403/ https://bridge.neodb.net/catalog/movie/imdbId-tt1980929 https://www.wikidata.org/wiki/Q2935739,2023-06-15T16:00:00+00:00,wishlist,,,
蜘蛛侠：平行宇宙,imdb:tt4633694 year:2018 director:/person/6NOOxQ6N0LQZgTdecAkfAW//person/1sH0cJAueUL3msHkBmdJ04//person/0QdBcZPNt8qJ9ZjGzuMaDY,https://neodb.social/movie/7LXcnrlommYYE4oSom6OXI https://minreol.dk/movie/6eecBzpsSstWWXv9rzhQW2 https://movie.douban.com/subject/26374197/ https://www.themoviedb.org/movie/324857 https://www.imdb.com/title/tt4633694/ https://eggplant.place/movie/5g31XPsoMnNWkrKt1eod2f https://neodb.kevga.de/movie/5KzVF81mpH5fFawsyZQ7CY https://bgm.tv/subject/232067 https://bridge.neodb.net/catalog/movie/imdbId-tt4633694 https://www.wikidata.org/wiki/Q29588607,2023-07-01T16:00:00+00:00,complete,10,,
福音战士新剧场版：序,imdb:tt0923811 year:2007 director:/person/649Zjh3YCEr9b1oMoENZhp//person/7Rn36AJJseIcj7OssfiXut//person/3GcnYnng1vLVNIEBz0kkCs,https://neodb.social/movie/4Xj7ObTh25cyYgQvQQNoDp https://www.themoviedb.org/movie/15137 https://www.imdb.com/title/tt0923811/ https://movie.douban.com/subject/1968790/ https://bgm.tv/subject/772 https://eggplant.place/movie/4PKGc3xmGKKOczG0a5uTHI https://www.wikidata.org/wiki/Q579209 https://bridge.neodb.net/catalog/movie/imdbId-tt0923811,2023-07-17T16:00:00+00:00,complete,10,,
信条,imdb:tt6723592 year:2020 director:/person/3PpyzImkStfrJ35JV9FE5Y,https://neodb.social/movie/6tNNgF982mcDPHXUM8Bj4K https://bridge.neodb.net/catalog/movie/imdbId-tt6723592 https://www.themoviedb.org/movie/577922 https://eggplant.place/movie/1cwoONyvoGSGmwKmZnu9Mu https://movie.douban.com/subject/30444960/ https://www.imdb.com/title/tt6723592/ https://minreol.dk/movie/4CezCUPHznCC1fYbL0qyKr https://www.wikidata.org/wiki/Q63985561 https://bgm.tv/subject/414065,2023-07-22T16:00:00+00:00,complete,8,谢谢顺子,
茶啊二中,imdb:tt28080961 year:2022 director:阎凯/夏铭泽/闫峥/姜峰/高禹恒,https://neodb.social/movie/6pm6Bd4ZVAMnXCMCJlvIxt https://www.wikidata.org/wiki/Q124498503 https://www.imdb.com/title/tt28080961/ https://movie.douban.com/subject/34880018/ https://www.themoviedb.org/movie/1149485,2023-07-26T16:00:00+00:00,wishlist,,,
福音战士新剧场版：Q,imdb:tt0860907 year:2012 director:/person/649Zjh3YCEr9b1oMoENZhp//person/7Rn36AJJseIcj7OssfiXut//person/6P4X953S8QKCp66Ojnoy2W//person/3GcnYnng1vLVNIEBz0kkCs,https://neodb.social/movie/1eiJZ5c3kW3dN0N7c2zMvf https://www.imdb.com/title/tt0860907/ https://movie.douban.com/subject/2567647/ https://www.themoviedb.org/movie/75629 https://eggplant.place/movie/6lpacCfO2VU8J7Ubtc6lfA https://www.wikidata.org/wiki/Q182206 https://bridge.neodb.net/catalog/movie/imdbId-tt0860907,2023-08-02T16:00:00+00:00,complete,10,,
福音战士新剧场版：破,imdb:tt0860906 year:2009 director:/person/649Zjh3YCEr9b1oMoENZhp//person/7Rn36AJJseIcj7OssfiXut//person/3GcnYnng1vLVNIEBz0kkCs,https://neodb.social/movie/7Z7wwprWqr4J6c5aX9LuoG https://bgm.tv/subject/3302 https://movie.douban.com/subject/2567646/ https://www.themoviedb.org/movie/22843 https://eggplant.place/movie/06Hjerk9vO3htzp9yl41oa https://www.wikidata.org/wiki/Q614200 https://www.imdb.com/title/tt0860906/ https://bridge.neodb.net/catalog/movie/imdbId-tt0860906,2023-08-03T16:00:00+00:00,complete,10,,
新·福音战士剧场版：终,imdb:tt2458948 year:2021 director:/person/649Zjh3YCEr9b1oMoENZhp//person/3GcnYnng1vLVNIEBz0kkCs//person/1IAsO9WAevXY1kVZ1VAqjo//person/6P4X953S8QKCp66Ojnoy2W,https://neodb.social/movie/1RXkTv6F3WLxS82XxvQYXu https://movie.douban.com/subject/10428501/ https://bgm.tv/subject/29883 https://eggplant.place/movie/4YaDstAN7AKrYaRcR4SBuG https://www.themoviedb.org/movie/283566 https://www.wikidata.org/wiki/Q6434144 https://bridge.neodb.net/catalog/movie/imdbId-tt2458948 https://www.imdb.com/title/tt2458948/,2023-08-03T16:00:00+00:00,complete,10,,
玉子爱情故事,imdb:tt3413018 year:2014 director:山田尚子,https://neodb.social/movie/5WriphvgP142tnUmMcAs44 https://movie.douban.com/subject/25796222/ https://www.wikidata.org/wiki/Q15975680 https://www.imdb.com/title/tt3413018/ https://www.themoviedb.org/movie/257475 https://bgm.tv/subject/90880,2023-08-13T16:00:00+00:00,complete,10,"青春 细腻
京阿尼真的好温柔",
利兹与青鸟,imdb:tt7089878 year:2018 director:山田尚子,https://neodb.social/movie/0MVNOUeqG77f37182CaLQs https://movie.douban.com/subject/27062637/ https://reviewdb.app/movie/2ppUXZdrIughR7SMf6snjC https://bgm.tv/subject/216371 https://www.themoviedb.org/movie/482150 https://www.wikidata.org/wiki/Q59788987 https://www.imdb.com/title/tt7089878/,2023-08-22T16:00:00+00:00,complete,10,"京阿尼一贯的细腻，真好啊
没看staff就知道，配乐一定是牛尾，太神了",
再见了所有的福音战士！庵野秀明的1214日～,imdb:tt15228008 year:2021 director:/person/2VL00QFZXDU4HKGaLwktXZ,https://neodb.social/movie/2USX4wkzGQX2uuHiwrAZKN https://www.themoviedb.org/movie/820041 https://eggplant.place/movie/4YaFrG9WYvzoXLrIfkyupR https://www.imdb.com/title/tt15228008/ https://movie.douban.com/subject/35438008/,2023-08-22T16:00:00+00:00,complete,10,,
秒速5厘米,imdb:tt0983213 year:2007 director:/person/389Zo9NZuJjSZT7koGKFcF,https://neodb.social/movie/00QcJRBFuFvrsfE5gUzpOB https://movie.douban.com/subject/2043546/ https://www.imdb.com/title/tt0983213/ https://bridge.neodb.net/catalog/movie/imdbId-tt0983213 https://bgm.tv/subject/927 https://www.themoviedb.org/movie/38142 https://www.wikidata.org/wiki/Q143513,2023-08-26T16:00:00+00:00,complete,6,又浪费了一个小时/太空人那段，魂穿星之声/风景画有多美，人画的就有多丑/经典新海诚式矫情,
海上钢琴师,imdb:tt0120731 year:1998 director:朱塞佩·托纳多雷,https://neodb.social/movie/2yRHCS7gP1d89K58GkRh8K https://movie.douban.com/subject/1292001/ https://www.themoviedb.org/movie/10376 https://www.imdb.com/title/tt0120731/ https://www.wikidata.org/wiki/Q1146711,2023-08-26T16:00:00+00:00,complete,10,,
言语如苏打般涌现,imdb:tt12735338 year:2020 director:石黑恭平,https://neodb.social/movie/6lOhfXTJjHLL6gAJk0Le3X https://www.imdb.com/title/tt12735338/ https://eggplant.place/movie/6QYDXk9L3h2bzed0jUrPBo https://movie.douban.com/subject/30453095/ https://www.themoviedb.org/movie/579741 https://www.wikidata.org/wiki/Q85871409,2023-08-27T16:00:00+00:00,complete,8,,
海边的曼彻斯特,imdb:tt4034228 year:2016 director:/person/71Wx4FE9YofY2SSP7GHPzD,https://neodb.social/movie/1FCnPnh9wfDofRNiMjvsPQ https://www.imdb.com/title/tt4034228/ https://movie.douban.com/subject/25980443/ https://www.wikidata.org/wiki/Q19864603 https://bridge.neodb.net/catalog/movie/imdbId-tt4034228 https://www.themoviedb.org/movie/334541,2023-10-09T16:00:00+00:00,wishlist,,,
摇滚藏獒,imdb:tt2822672 year:2016 director:艾什·布兰农,https://neodb.social/movie/7mVqT4tk2Pm0cRTv3GJOjT https://movie.douban.com/subject/25749813/ https://www.themoviedb.org/movie/333667 https://www.imdb.com/title/tt2822672/ https://www.wikidata.org/wiki/Q20751338,2023-10-27T16:00:00+00:00,wishlist,,,
永恒和一日,imdb:tt0156794 year:1998 director:西奥·安哲罗普洛斯,https://neodb.social/movie/6ZT8zEaLHHwwdxh4N0Hmqt https://movie.douban.com/subject/1293455/ https://www.themoviedb.org/movie/24858 https://www.imdb.com/title/tt0156794/ https://www.wikidata.org/wiki/Q697770,2023-11-03T16:00:00+00:00,wishlist,,,
绿皮书,imdb:tt6966692 year:2018 director:/person/0nog6p4ZBPbUmZEdbMX26V,https://neodb.social/movie/3QjgE0V4yaQGbcjGtpvRIz https://www.themoviedb.org/movie/490132 https://movie.douban.com/subject/27060077/ https://www.imdb.com/title/tt6966692/ https://eggplant.place/movie/5WQoaBdJ73tQMXiVoHc9QY https://bridge.neodb.net/catalog/movie/imdbId-tt6966692 https://www.wikidata.org/wiki/Q48673898,2023-12-28T16:00:00+00:00,complete,8,,
香草的天空,imdb:tt0259711 year:2001 director:卡梅伦·克罗,https://neodb.social/movie/3zg9X9GqLf40SLcP3xZt1B https://www.themoviedb.org/movie/1903 https://movie.douban.com/subject/1299054/ https://minreol.dk/movie/0wfJ2TjamdNqnc5R1X52sY https://www.imdb.com/title/tt0259711/ https://www.wikidata.org/wiki/Q110278,2024-01-05T16:00:00+00:00,wishlist,,,
来自深渊：深魂的黎明,imdb:tt10068916 year:2020 director:小岛正幸,https://neodb.social/movie/3jJ1q0HEw6WyDGA6EzZ05F https://www.themoviedb.org/movie/573730 https://movie.douban.com/subject/27591193/ https://bgm.tv/subject/230914 https://www.imdb.com/title/tt10068916/ https://www.wikidata.org/wiki/Q100156151,2024-01-12T16:00:00+00:00,complete,10,,
天空之城,imdb:tt0092067 year:1986 director:/person/6JUa76AyCrik7CG9YiSjas,https://neodb.social/movie/7TjcwpRxvBblxskweu2EFo https://movie.douban.com/subject/1291583/ https://minreol.dk/movie/1D0gt4Cu3KAUxYjf42NzhY https://bgm.tv/subject/298 https://eggplant.place/movie/6Tloqa7AZe5tYDKakYazUL https://www.themoviedb.org/movie/10515 https://bridge.neodb.net/catalog/movie/imdbId-tt0092067 https://moviebuff.social/movies/details/187/ https://www.imdb.com/title/tt0092067/ https://www.wikidata.org/wiki/Q498577,2024-02-14T16:00:00+00:00,complete,10,"不同的人为了不同的目的去寻找天空之城，最终天空之城却飞向那遥不可及的地方
纯粹而又善良的人总是会善有善报。终于希达摆脱了命运的束缚，而巴鲁也见证了传说中的天空之城，贪欲之中尚存良知的强盗也收获了财宝。美好如童话",
你想活出怎样的人生,imdb:tt6587046 year:2023 director:/person/6JUa76AyCrik7CG9YiSjas,https://neodb.social/movie/7SReOVIEq3itRypnDbcRqE https://www.imdb.com/title/tt8055182/ https://movie.douban.com/subject/26925611/ https://eggplant.place/movie/7YE49DtRD0mNfSk3x2WVcI https://bgm.tv/subject/228715 https://fantastika.social/movie/6V6BveIAFpRG3hJnoioqb0 https://www.imdb.com/title/tt6587046/ https://bridge.neodb.net/catalog/movie/imdbId-tt6587046 https://www.themoviedb.org/movie/508883 https://www.wikidata.org/wiki/Q47482560,2024-02-14T16:00:00+00:00,wishlist,,,
坏孩子的天空,imdb:tt0116767 year:1996 director:北野武,https://neodb.social/movie/1941lH9Z5vN6FImLf6w240 https://www.themoviedb.org/movie/27233 https://movie.douban.com/subject/1299062/ https://www.imdb.com/title/tt0116767/ https://www.wikidata.org/wiki/Q670964,2024-02-15T16:00:00+00:00,wishlist,,,
你的颜色,imdb:tt23951384 year:2024 director:山田尚子,https://neodb.social/movie/5P3IYh0rycvTg4ppQpO5VW https://www.wikidata.org/wiki/Q115978240 https://www.themoviedb.org/movie/1056444 https://bgm.tv/subject/409576 https://www.imdb.com/title/tt23951384/ https://movie.douban.com/subject/36177245/,2024-03-15T16:00:00+00:00,wishlist,,2024年夏！,
宇宙探索编辑部,imdb:tt15072612 year:2023 director:孔大山,https://neodb.social/movie/44E3AK7EKtc9fb3lBBqZNr https://www.wikidata.org/wiki/Q120219969 https://eggplant.place/movie/1AxBFlumNtuT3z31DUyTZU https://movie.douban.com/subject/34941536/ https://www.themoviedb.org/movie/851977 https://bgm.tv/subject/429141 https://www.imdb.com/title/tt15072612/,2024-04-06T16:00:00+00:00,wishlist,,,
乘船而去,imdb:tt27881481 year:2023 director:陈小雨,https://neodb.social/movie/6qAHTBGcZC0oM3OuwRssuZ https://movie.douban.com/subject/35268501/ https://eggplant.place/movie/0diiT6TfWYB4BYrAmbQQP0 https://www.themoviedb.org/movie/1141102 https://www.imdb.com/title/tt27881481/,2024-04-19T16:00:00+00:00,wishlist,,,
瞬息全宇宙,imdb:tt6710474 year:2022 director:丹·关/丹尼尔·施纳特,https://neodb.social/movie/2ABzhdkKEGW2YX7Fe11tlO https://www.imdb.com/title/tt6710474/ https://watch.socialyeti.club/movie/2YNEadrGIavBlhLIqxYcaf https://minreol.dk/movie/7NgBECiFi1vKDYXNgpveJw https://movie.douban.com/subject/30314848/ https://bgm.tv/subject/384319 https://www.themoviedb.org/movie/545611 https://bridge.neodb.net/catalog/movie/imdbId-tt6710474 https://www.wikidata.org/wiki/Q83808444,2024-05-23T16:00:00+00:00,wishlist,,,
蝴蝶效应,imdb:tt0289879 year:2004 director:/person/0ggC3hFvFcmVyCnhZzw12y//person/1BhoS28VzVvSEttvsydrg1,https://neodb.social/movie/60oiOnjHdxZwou950UgND6 https://www.imdb.com/title/tt0289879/ https://movie.douban.com/subject/1292343/ https://bgm.tv/subject/457989 https://minreol.dk/movie/5ovqqrxwsVZ1AEelomlSD8 https://www.themoviedb.org/movie/1954 https://bridge.neodb.net/catalog/movie/imdbId-tt0289879 https://www.wikidata.org/wiki/Q221109,2024-05-31T16:00:00+00:00,wishlist,,,
垫底辣妹,imdb:tt4195368 year:2015 director:/person/6aEzY60nV2AXgTJwvz1S5m,https://neodb.social/movie/4dmOHDczntRaIdfoiXxsWv https://bgm.tv/subject/117557 https://movie.douban.com/subject/26259677/ https://www.themoviedb.org/movie/349498 https://www.imdb.com/title/tt4195368/ https://www.wikidata.org/wiki/Q19892159,2024-06-01T16:00:00+00:00,wishlist,,,
无人引航,imdb:tt1798243 year:2014 director:威廉姆·H·梅西,https://neodb.social/movie/36YM7VM3UugUChjZCSSIJW https://www.wikidata.org/wiki/Q14834030 https://www.imdb.com/title/tt1798243/ https://movie.douban.com/subject/10754780/ https://www.themoviedb.org/movie/244403,2024-09-04T16:00:00+00:00,wishlist,,,
某种物质,imdb:tt17526714 year:2024 director:/person/6NbyGtWMRlGROWa63Gqf7f,https://neodb.social/movie/3n9buL3yaSCQgfBDFYTL2m https://eggplant.place/movie/6NevTLc17vBVDTNR3GKT0w https://www.imdb.com/title/tt17526714/ https://www.themoviedb.org/movie/933260 https://garage.o00o.lol/movie/23i3Nk4oj3O6Q1BTg0IrXD https://movie.douban.com/subject/35882838/ https://bridge.neodb.net/catalog/movie/imdbId-tt17526714 https://www.wikidata.org/wiki/Q113380226,2024-09-24T16:00:00+00:00,wishlist,,,
蓦然回首,imdb:tt31711040 year:2024 director:/person/6wTWmwqJNg0IgkILpfHNuo,https://neodb.social/movie/2U8yMOgmiYTtZdxyvrCmBU https://www.themoviedb.org/movie/1244492 https://movie.douban.com/subject/36765646/ https://bgm.tv/subject/480441 https://eggplant.place/movie/31ZrJoiSSceXx2XUvD6hEr https://www.imdb.com/title/tt31711040/ https://bridge.neodb.net/catalog/movie/imdbId-tt31711040 https://www.wikidata.org/wiki/Q127526724,2024-10-25T16:00:00+00:00,complete,10,,
平原上的夏洛克,imdb:tt10488396 year:2019 director:徐磊,https://neodb.social/movie/7XUB4X198035SRhBOlO03Y https://movie.douban.com/subject/33400376/ https://www.themoviedb.org/movie/617571 https://www.imdb.com/title/tt10488396/,2024-12-10T16:00:00+00:00,wishlist,,,
穿越时空的少女,imdb:tt0808506 year:2006 director:/person/0dPlFEgjx6LctEcZbWtvWz,https://neodb.social/movie/7ApoL3wfMs1UsiktN68KhK https://movie.douban.com/subject/1937946/ https://www.themoviedb.org/movie/14069 https://minreol.dk/movie/7aBqcV9DoORDhKBcEcYwJx https://www.imdb.com/title/tt0808506/ https://bgm.tv/subject/242 https://bridge.neodb.net/catalog/movie/imdbId-tt0808506 https://www.wikidata.org/wiki/Q336012,2024-12-26T16:00:00+00:00,wishlist,,,
